gene,log2FC,pval,padj
ENSG00000109381.19,-0.15377420996088986,0.011279910474072622,129.58361152614629
ENSG00000107290.13,0.18126400047563873,0.011286289016126163,129.65688821725735
ENSG00000111684.10,-0.20650572179783655,0.011286547514474561,129.65985784628376
ENSG00000135373.12,0.3112783787724869,0.011300704972776665,129.82249872725833
ENSG00000196247.11,0.48114210476696684,0.01134088157159042,130.28404749443075
ENSG00000255836.1,0.45622317183290306,0.01136194644528395,130.526040763422
ENSG00000272610.1,-0.22983388718308273,0.011379929711139648,130.73263252157227
ENSG00000128335.13,0.3628711275270198,0.01147589196482259,131.83504689188192
ENSG00000144395.17,0.6089625714282509,0.011590833725822812,133.15549784225246
ENSG00000174903.15,0.34196738712186825,0.011632616697246849,133.63550061797181
ENSG00000147862.16,-0.1257808799455047,0.011642337151219435,133.74716919320886
ENSG00000160014.16,0.2976187394188221,0.011697381253301073,134.37951583792272
ENSG00000171877.20,0.30412126671926965,0.011740422533962633,134.87397407016272
ENSG00000127804.12,-0.2019035453333351,0.011817032784402829,135.7540726272197
ENSG00000204397.7,0.7896635280951001,0.011854873693298094,136.1887889886085
ENSG00000118705.16,0.2594143215595084,0.011953792270734925,137.32516560620283
ENSG00000082515.17,0.3868075910320048,0.012033826721269377,138.2446013739426
ENSG00000101096.19,-0.245335003358492,0.012037460295465372,138.2863438743062
ENSG00000157107.13,-0.15350127343644182,0.0120579938875799,138.5222337805179
ENSG00000185774.15,1.0472397283561818,0.012063068459430226,138.58053046193444
ENSG00000173200.12,0.6576377518418657,0.012105100350856237,139.06339283063645
ENSG00000186918.13,-0.2314868977376232,0.012118620162916139,139.2187084315806
ENSG00000283426.1,-0.5019304103088427,0.012126680316585764,139.31130347693724
ENSG00000129521.13,-0.3703622727227276,0.012158403895433961,139.67574395074536
ENSG00000228221.5,0.373218602350609,0.01216096108094972,139.7051208979504
ENSG00000103091.14,-0.24312035273945876,0.012161900321067107,139.71591088841893
ENSG00000089737.16,0.36678498753586464,0.012193358748258576,140.07730529999452
ENSG00000112562.18,0.4158139707340389,0.012196079107704127,140.10855678930503
ENSG00000069956.11,-0.18941315200759767,0.012230220589998324,140.50077413790075
ENSG00000153767.9,0.6741183468060448,0.01225460119262342,140.78085850085785
ENSG00000130939.18,-0.2380952640560725,0.012266317954633883,140.91546066283405
ENSG00000070018.8,-0.1974688164509999,0.012277225526892803,141.04076685294453
ENSG00000104964.14,0.2530105875344999,0.012302110922189014,141.3266502741074
ENSG00000198604.10,0.17628973875249088,0.012339582321712865,141.75712171183739
ENSG00000099624.7,0.2554741004888412,0.012341908395111114,141.78384364303648
ENSG00000034677.12,0.1820760936774617,0.012351524984838635,141.89431902582623
ENSG00000099834.18,-0.4299700220053895,0.012400740002091695,142.4597011440294
ENSG00000164463.12,-0.2584474811578996,0.012403502795961231,142.49144012000264
ENSG00000150403.17,-0.3458157834420619,0.012417966565529015,142.65759990479734
ENSG00000110955.8,0.23267629104655452,0.012439844301788445,142.90893133894565
ENSG00000253729.7,0.2054128448647461,0.01245489416808369,143.08182420294543
ENSG00000160445.10,-0.17908193469267353,0.01253383921933389,143.98874495170773
ENSG00000198740.8,-0.17483784694410076,0.012560870923535493,144.29928516957574
ENSG00000160746.12,-0.18556498428218138,0.012615330477376908,144.92491652410592
ENSG00000139514.12,0.35650057767272214,0.012649526165326193,145.3177565872673
ENSG00000128573.24,-0.22577475696205607,0.012660220698735552,145.44061538707402
ENSG00000163625.15,-0.22582634455834238,0.012668060488899595,145.53067889647855
ENSG00000240695.1,0.47885085966242213,0.012696005222819886,145.85170799975484
ENSG00000155368.16,0.2983051934205001,0.01271646137720463,146.0867083013268
ENSG00000283761.1,0.2041755218610959,0.012720001715505335,146.12737970772528
ENSG00000053918.16,-0.18328914322797374,0.012750654854238081,146.4795229654871
ENSG00000123091.4,-0.21156320452746513,0.012752889437233204,146.50519385493504
ENSG00000126561.16,0.4599439729615673,0.012789273172841157,146.92317020959922
ENSG00000264522.5,-0.19279329673362344,0.012834134417364414,147.4385361866824
ENSG00000136824.18,0.28770021602285745,0.012875283087551252,147.9112521097888
ENSG00000100170.9,-0.3787609466185957,0.012917636950437019,148.39781328662048
ENSG00000149269.9,-0.13678544162909834,0.012921319754031955,148.44012133431912
ENSG00000134138.19,-0.18985328819314162,0.012932973933839673,148.57400455195017
ENSG00000143621.16,0.30855157557889035,0.012988191954804688,149.20834917679625
ENSG00000077943.7,0.310449649966106,0.012990686125542458,149.23700221023176
ENSG00000134602.15,0.6563619295232916,0.012993803758631597,149.27281757915978
ENSG00000162599.15,-0.1254118747584414,0.013000969201780418,149.35513419005343
ENSG00000184731.5,-0.3224924043026913,0.01304766959930321,149.89162835679528
ENSG00000140859.15,-0.31807442729005686,0.013068644830632968,150.13259181431152
ENSG00000009765.14,-0.4718718612385695,0.013074023936445103,150.19438698188134
ENSG00000179335.18,-0.412286575834822,0.01326304387818588,152.3658480725994
ENSG00000205707.10,-0.315041744975868,0.013386150382459772,153.78009559369787
ENSG00000197451.11,0.28139110706099757,0.013416948968400183,154.1339097489813
ENSG00000131981.15,0.24533355024328696,0.01342013185203729,154.17047471620438
ENSG00000134824.13,0.3589280153522387,0.013443331615950863,154.43699360404352
ENSG00000146966.12,-0.3881525437745812,0.013449889296464004,154.5123282377785
ENSG00000124762.13,0.35377826656462874,0.013456340319439885,154.5864375897254
ENSG00000173442.12,-0.2804176808785872,0.013565450913134658,155.83990009009096
ENSG00000185737.12,-0.5336627815682284,0.013568908464125439,155.87962043587305
ENSG00000025434.18,-0.3064745893602634,0.013602626422684823,156.26697234380325
ENSG00000166762.17,-0.3324197489468417,0.013651606656352658,156.82965726817935
ENSG00000171456.17,-0.18447489115349303,0.01365480876442419,156.8664430857051
ENSG00000206503.12,0.37515714514291965,0.013683927909717486,157.20096382683448
ENSG00000164543.5,0.2993761507267596,0.013703742809673528,157.42859739752947
ENSG00000137960.5,-0.20652381149336207,0.013711942021983529,157.52278994854677
ENSG00000184792.15,-0.3958612492911291,0.013741658777454705,157.86417603539965
ENSG00000196605.7,-0.41546958476765017,0.013850640505348052,159.11615812543843
ENSG00000141198.15,-0.22564395704922635,0.013874305109476907,159.3880170976707
ENSG00000133131.14,0.349063136852771,0.013876719599184208,159.4157547554282
ENSG00000136870.10,0.348107492034992,0.013885519056416483,159.51684292011257
ENSG00000104687.13,-0.2658068831521625,0.013907392635526176,159.7681265969247
ENSG00000003402.19,-0.15349365109179036,0.013931726777233068,160.0476772168535
ENSG00000048471.13,0.20853225936978426,0.014007575067666717,160.91902237735525
ENSG00000123609.10,0.2944175984059738,0.014041069582298261,161.30380736144244
ENSG00000110002.15,-0.46131588935813417,0.014129639776817459,162.32130175607895
ENSG00000105287.12,0.23324578798824014,0.0141669111006671,162.74947472446365
ENSG00000282826.1,-0.4592834911923527,0.014192224283621675,163.0402725702458
ENSG00000154265.15,-0.20953352541333903,0.014209966714050748,163.244097611015
ENSG00000143420.18,0.19760140844274243,0.014258608638909107,163.80289604378783
ENSG00000108306.12,-0.2099788143392951,0.014273079854904107,163.96914137313837
ENSG00000150540.13,-0.32526232526565924,0.014278200322533479,164.02796530526462
ENSG00000108010.11,-0.24550179670104333,0.0143369581900983,164.70297568784926
ENSG00000145649.7,0.43443867653937884,0.01438562241962528,165.2620303566552
ENSG00000111331.12,0.8178759863105871,0.01439461845933199,165.3653768608059
ENSG00000285444.1,-0.6630849534240277,0.014397325816445474,165.39647897932562
ENSG00000136522.13,0.5751249733655879,0.014453286365468497,166.0393537665021
ENSG00000211679.2,0.7566341193308457,0.014467934588217483,166.20763254944245
ENSG00000114861.19,-0.10244098182945205,0.014478761575693692,166.33201298156914
ENSG00000158865.12,-0.6182990737125325,0.014494841029159525,166.51673374298463
ENSG00000178202.12,0.39128414089782515,0.014497057596639266,166.54219767019188
ENSG00000169564.6,0.25970261163659547,0.014512105579855241,166.715068901377
ENSG00000044446.11,-0.25229367383798573,0.014549332506199983,167.1427318312254
ENSG00000079387.13,0.21239430872406873,0.014584493412138449,167.5466603186465
ENSG00000134825.15,0.34745987079096663,0.014592091218777421,167.63394392131502
ENSG00000101605.12,-0.587452630571724,0.014617940314363281,167.9308983314054
ENSG00000182004.12,0.36190309014988253,0.014632886173544555,168.10259636167984
ENSG00000187323.11,0.6220393960919384,0.014635318554667126,168.13053955601595
ENSG00000244255.5,0.6239415159412514,0.01464051900082414,168.19028228146772
ENSG00000173950.15,0.2961270981349946,0.014647648576031512,168.27218684145
ENSG00000117069.14,-0.38069149903346444,0.014681125337720079,168.65676787972828
ENSG00000005844.17,0.3993113933545991,0.014709814569241864,168.98634977145053
ENSG00000013375.15,0.208267362342073,0.014739232975069735,169.32430841760112
ENSG00000155380.11,0.35066834091815346,0.014783094514959488,169.8281897878546
ENSG00000196177.12,-0.3099914651926259,0.014787088095482128,169.8740680408987
ENSG00000204316.12,0.5362081007885031,0.014794651409171569,169.96095538856298
ENSG00000100522.8,0.3512731105665119,0.014827379232995283,170.3369326286498
ENSG00000130856.16,0.24462212480419376,0.014840108331627907,170.4831645137414
ENSG00000145715.14,-0.16727585193040717,0.014887658201368812,171.0294174173249
ENSG00000263020.6,0.42563797197418074,0.014895134567840074,171.11530591534677
ENSG00000049618.22,-0.10611813342620113,0.014985462385580666,172.1529918855507
ENSG00000165699.14,-0.2424523165145649,0.015103058996484035,173.5039417516086
ENSG00000211454.13,-0.4580331639813666,0.015139677417148278,173.9246141681994
ENSG00000204610.12,0.4100349795695979,0.015148581691998666,174.02690647768068
ENSG00000152422.15,0.42434205914706613,0.015211769083250691,174.75280322838393
ENSG00000111639.7,0.3518870079151477,0.015215866818993952,174.79987801660252
ENSG00000135341.17,0.2367306706524155,0.015240939587050863,175.0879139760403
ENSG00000120437.8,0.6877291948221194,0.015304737461644131,175.82082395936777
ENSG00000158747.14,-0.2895617944183053,0.015323215982523073,176.03310520722505
ENSG00000144283.21,0.14278986603343924,0.015409705987291633,177.02670238200628
ENSG00000132313.14,0.27329727120808034,0.015423112423623915,177.18071552259153
ENSG00000122042.9,-0.18348941163878507,0.015429601751268071,177.2552649185676
ENSG00000149925.18,0.2788783875722478,0.015441419666318902,177.39102912667155
ENSG00000236977.1,0.31833929060242205,0.015442172785130801,177.39968095558265
ENSG00000154814.13,-0.15782919667979733,0.015446397730396525,177.44821712679527
ENSG00000107104.18,-0.14896129885460763,0.01544720984231201,177.45754666848038
ENSG00000160213.6,0.4399363431106087,0.01546893285057751,177.70710058743444
ENSG00000172831.11,-0.4559269270120039,0.015483708545860392,177.8768437748442
ENSG00000154102.10,0.6672703364192523,0.015483771878590522,177.87757134124791
ENSG00000214517.9,0.1967506761120168,0.015518302718670973,178.27426163209213
ENSG00000104537.16,-0.30900958308907356,0.015555846285234449,178.70556212477334
ENSG00000184445.11,0.3718176636821542,0.01564501530105578,179.72993577852878
ENSG00000189283.9,-0.1142853701337172,0.01566097594731495,179.91329168275414
ENSG00000164749.11,-0.1529321110294033,0.0157133591247883,180.515069625568
ENSG00000154721.14,-0.8046222192267027,0.01574825286594806,180.91592892401133
ENSG00000118680.12,0.1925176143451548,0.01575094541890277,180.946860972355
ENSG00000105953.14,-0.19076935506022785,0.015836272997453844,181.92710419474975
ENSG00000120742.10,0.16238702322401366,0.015837318686100655,181.93911706592434
ENSG00000165591.6,-0.20291381350414284,0.01585474349506086,182.13929327125916
ENSG00000164654.15,0.3347585611816779,0.015864475502452787,182.2510945721776
ENSG00000082146.12,-0.36850162119285645,0.01588266440460505,182.4600486801028
ENSG00000105401.8,0.4674958354255154,0.01588298585935754,182.4637415522994
ENSG00000144867.11,0.3770278026924103,0.015884715251718293,182.48360881173974
ENSG00000078687.17,-0.26013960105358436,0.015944264730198568,183.16771322052114
ENSG00000151773.12,-0.34417454648926515,0.015954527247144103,183.28560901519145
ENSG00000171310.10,0.2405762606097097,0.01601072156768363,183.93116936954956
ENSG00000211675.2,0.5313724567419351,0.016023365127067805,184.07641857975494
ENSG00000176771.16,-0.20942397182621786,0.016054528270028866,184.43442076609162
ENSG00000233382.6,-0.26144089560478667,0.01609388843354544,184.88659032457002
ENSG00000160888.6,0.4564034340276044,0.016117654602695448,185.1596160757653
ENSG00000177076.5,-0.4875162867295195,0.016150977612797147,185.54243081581362
ENSG00000126870.15,-0.26485348397570263,0.01615382884756714,185.5751858008513
ENSG00000099812.8,0.21295502560280966,0.016207210427023187,186.18843338564238
ENSG00000116459.10,0.2768041846414375,0.01623701741416201,186.53085605389316
ENSG00000198056.13,0.6724852421876222,0.016247007048403685,186.64561697206153
ENSG00000203876.9,-0.600512499557583,0.016277777902758007,186.999112546884
ENSG00000227070.1,-0.21751198721173548,0.016292858618781526,187.17235981256218
ENSG00000176387.6,-0.6620951633905636,0.016314229427972293,187.4178676685457
ENSG00000215421.9,0.14691944037274496,0.01634695807787568,187.7938543986358
ENSG00000172575.11,0.34034988513709585,0.016370679497957893,188.06636607254026
ENSG00000104490.17,0.29553662904898115,0.01637139682369479,188.07460671060574
ENSG00000131584.18,-0.36456518050862297,0.016425626449927424,188.69759665676625
ENSG00000151503.12,0.3530995603226139,0.016453525447495548,189.01810034082885
ENSG00000103653.16,0.39752229647629855,0.01646753108078791,189.17899705609153
ENSG00000153563.15,0.8336415375471518,0.016577514295948233,190.44248423185329
ENSG00000068097.14,-0.5288865279399397,0.016607915055742387,190.79172816036854
ENSG00000125970.11,0.18439109088393923,0.016614136515521793,190.86320029031435
ENSG00000013275.7,0.49233027375759386,0.016616241854586378,190.8873864254883
ENSG00000167508.11,0.36157175682014087,0.016650196328933654,191.2774554267898
ENSG00000131697.17,0.7027453910775114,0.016754384266643423,192.47436645519966
ENSG00000163814.7,0.1831517006097121,0.01677065890129009,192.66132945802053
ENSG00000172915.18,-0.34395174780483906,0.0167770493199202,192.73474258724326
ENSG00000105976.14,0.28101927184723063,0.01687572703670771,193.86835219769816
ENSG00000146386.7,0.37723038184331337,0.016898107419077244,194.12545803035937
ENSG00000162769.12,-0.31664782347790066,0.016907308053881905,194.23115492299533
ENSG00000173486.12,0.21109398645541066,0.01691928223191028,194.3687142801853
ENSG00000124541.6,0.35974174082668897,0.016926608671825095,194.4528804219267
ENSG00000100629.16,0.23735196784417134,0.016941480053570955,194.62372285542313
ENSG00000106608.16,-0.3509469397117302,0.016953548822831233,194.7623688766852
ENSG00000163468.14,0.23566462151201595,0.01695682458747451,194.80000086090715
ENSG00000125485.17,0.35637411268407027,0.017022297419718488,195.552152757726
ENSG00000145495.15,-0.14367782738651247,0.01703722610566265,195.72365350185254
ENSG00000070882.12,0.18788272841175235,0.017050502202313342,195.87616930017566
ENSG00000157601.13,0.42081287372254295,0.01707336720763637,196.1388424813266
ENSG00000213442.5,0.26264478884116826,0.017092474265719894,196.35834436459015
ENSG00000076641.4,-0.2990876831699172,0.0171171543297711,196.64186894041038
ENSG00000242485.5,0.3193913806098765,0.0171180013519476,196.65159953117404
ENSG00000116171.17,-0.15663400612837908,0.017245476717418308,198.11603652970152
ENSG00000175054.14,0.18414548510078088,0.017249311178922602,198.16008682346285
ENSG00000113742.12,0.20032349931461013,0.01725864404023062,198.26730273416936
ENSG00000170581.13,0.2828614853484668,0.017264942374682964,198.33965800035787
ENSG00000103187.7,0.3254357589338799,0.0172849916727767,198.5699843368587
ENSG00000114745.13,0.4770604067549944,0.017307228223482976,198.82543783137243
ENSG00000175806.14,-0.15966149504851845,0.017380177776704118,199.6634822987769
ENSG00000169906.5,-0.4558220165915259,0.017387301337451973,199.74531776464826
ENSG00000197121.14,-0.21004271111420092,0.017446638720717743,200.42698562360542
ENSG00000145050.15,0.4217812167790136,0.01745998526830099,200.58031076224177
ENSG00000113328.18,-0.23610848329880074,0.017460809285279762,200.58977706929392
ENSG00000067208.14,-0.1431965668924846,0.017470049704687518,200.6959310074502
ENSG00000167608.11,-0.3057973797499871,0.01750055246694086,201.0463467402166
ENSG00000158417.10,0.16868727596731858,0.01752915508376865,201.37493360233424
ENSG00000164099.3,0.5783130588195582,0.01764931467804541,202.75532702138568
ENSG00000068912.13,0.2766880123035236,0.017700756803091303,203.34629415391288
ENSG00000143776.18,-0.15684085688428961,0.017701708880680674,203.3572316212596
ENSG00000257621.7,-0.1840787458616644,0.017713737989907927,203.49542202806225
ENSG00000107560.10,-0.22770871060986053,0.0177168039345237,203.5306435998083
ENSG00000152520.13,-0.11820669264025518,0.017776833768851894,204.22026633657055
ENSG00000174173.6,0.35600734916654897,0.017787082930747457,204.3380087084268
ENSG00000132329.10,-0.41945541029689215,0.01781189660889316,204.62306824296462
ENSG00000164031.16,0.11985129473690392,0.01781878006686171,204.70214540810733
ENSG00000101868.10,0.20964086249354352,0.017824474967593148,204.76756842771007
ENSG00000114354.13,-0.14568576295443325,0.017845937613260487,205.01413130113647
ENSG00000156463.17,-0.21856307587889656,0.017864984797159575,205.2329453497692
ENSG00000160179.18,-0.42242032015622577,0.017882966137379958,205.43951498622096
ENSG00000189308.10,0.24597262232480732,0.01792088961310709,205.87517987537424
ENSG00000123106.10,-0.13158077157989112,0.01797885050258385,206.54103457368328
ENSG00000170265.11,-0.558760594844157,0.01803062832345124,207.13585817980785
ENSG00000183624.13,0.32127778585291056,0.01807788007951946,207.67868635351957
ENSG00000114423.19,-0.1802544652951088,0.018134220186083846,208.32592149773123
ENSG00000181163.13,0.22087136736501467,0.018135320254899088,208.33855908828073
ENSG00000130303.12,0.47251403566602734,0.018144761414485566,208.4470191296102
ENSG00000109861.15,0.34782259662632864,0.018213035021668808,209.23134632893127
ENSG00000120341.18,-0.25593702397698026,0.018240326178462017,209.54486713817164
ENSG00000281903.2,-0.31088106533251514,0.01825753489077877,209.7425608252665
ENSG00000204642.13,0.35277067174403953,0.0183033487190436,210.26887008437288
ENSG00000224093.5,0.6387571004246531,0.01833667394317319,210.6517102591736
ENSG00000164344.15,-0.44111546473284413,0.018338234681217317,210.66964001782455
ENSG00000116679.15,-0.2760293105113276,0.018420087243935235,211.60996225832798
ENSG00000143436.10,0.7100574603495531,0.0184256632579185,211.67401950696774
ENSG00000105355.8,-0.2015851213355253,0.018433721417581258,211.7665916451735
ENSG00000227671.4,0.22995158935231208,0.018453092527385435,211.98912695460388
ENSG00000008294.20,-0.15593555116766655,0.018487248242342335,212.38150780802874
ENSG00000082269.16,0.16291780014442825,0.01853781465483729,212.9624147547708
ENSG00000159086.14,-0.2506831346283711,0.018548266605308353,213.08248676178235
ENSG00000267174.5,-0.5801174655321812,0.018581476298100686,213.4639997125807
ENSG00000141522.11,0.2655696283183451,0.018584806704383474,213.50225941995734
ENSG00000197885.10,-0.43005166461143496,0.01862859973393862,214.00535374348686
ENSG00000257411.1,-0.3086703895994791,0.018656226636598904,214.3227316012482
ENSG00000103249.17,-0.43482998166529807,0.018690740670516907,214.71922882289823
ENSG00000251562.8,-0.09684885264764986,0.01872168037648133,215.0746641650175
ENSG00000172888.11,-0.41908436007659056,0.018759791966967507,215.5124901165227
ENSG00000125144.13,-0.8301345456382214,0.01876508670827304,215.5733161046407
ENSG00000133872.13,0.23617831327877603,0.018795621016940406,215.92409424261137
ENSG00000166801.15,0.2578792674517052,0.018814370649473562,216.13949002115228
ENSG00000223572.9,0.3124314967480588,0.01882284085528009,216.23679574545767
ENSG00000248752.1,-0.43784390457065614,0.01886342836159703,216.7030650180267
ENSG00000262730.1,0.5915014370077429,0.01887085663794948,216.78840105676363
ENSG00000143442.21,-0.1818672528002443,0.018892407522792923,217.0359776218451
ENSG00000240291.1,-0.266627513540195,0.018931069043110548,217.48012116725397
ENSG00000185627.17,0.3441046626464188,0.01902115801906392,218.51506332300633
ENSG00000170222.11,-0.7587967045656188,0.019086893385982854,219.27023121817103
ENSG00000104728.15,-0.40485636689997495,0.019175934180878096,220.29313186992758
ENSG00000236528.1,-0.9059957460951407,0.01918548815403825,220.40288791359143
ENSG00000224505.2,-0.3461760560371179,0.01918604752609598,220.40931397979062
ENSG00000182481.8,0.5941974045560179,0.01918644992787679,220.41393677144856
ENSG00000205413.7,0.31283158948113376,0.019188592245900776,220.4385477209081
ENSG00000049323.15,-0.3428072623144991,0.01918978545595113,220.45225531796657
ENSG00000080839.11,0.3076468532220096,0.019198060888759156,220.5473234900652
ENSG00000122483.17,0.19664656257095547,0.019234086562599357,220.9611864311414
ENSG00000261012.2,-0.7244306437400312,0.019236679838014154,220.99097797910662
ENSG00000116668.12,-0.23621351823266146,0.019247784229801584,221.1185452319606
ENSG00000139112.10,-0.43971240238392895,0.019254745545262818,221.19851682397925
ENSG00000075089.9,-0.2671925712089682,0.019321586953313843,221.96639091966944
ENSG00000147488.11,-0.4045628704741042,0.019325180519789837,222.00767381134565
ENSG00000225963.7,0.35973584415727977,0.019330479965386265,222.0685538423574
ENSG00000103222.18,0.265490649072607,0.01935192149910241,222.31487418168848
ENSG00000143641.9,0.2757868872516607,0.01940721036402507,222.95003266192003
ENSG00000234127.8,0.2474101231774024,0.019409220524276675,222.97312538289046
ENSG00000154305.16,0.25109258955045544,0.019447736229505342,223.41559380455737
ENSG00000139178.10,0.3343247829603948,0.019532314566494378,224.3872297398874
ENSG00000120519.14,0.19063213084153663,0.019541884955087976,224.49717436405066
ENSG00000137288.9,0.32932920158288637,0.019578758287517463,224.92077520700062
ENSG00000196967.10,-0.4049869008731788,0.019584986297475487,224.9923225853984
ENSG00000174428.16,-0.32452008122739073,0.019599224794078662,225.15589443437568
ENSG00000260192.2,-0.5933850799856,0.019605771612278854,225.23110428185947
ENSG00000211895.5,0.5029304284389919,0.019651878386057114,225.76077889902413
ENSG00000216813.1,0.3723756300137029,0.019699194687557497,226.30434857066052
ENSG00000187546.13,-0.4808214501426207,0.019730190286884403,226.66042601572804
ENSG00000103194.15,0.20083143491105293,0.019734119807965553,226.7055683539083
ENSG00000127445.13,0.4360422236901278,0.01984338075275221,227.96075808761736
ENSG00000108604.15,-0.3573026105187842,0.019846394127901245,227.9953757413295
ENSG00000113621.14,0.5030414280355875,0.019854781940230305,228.09173492936574
ENSG00000198961.9,-0.16014823068595874,0.019884682500527745,228.43523256606272
ENSG00000140092.14,-0.5915316784749456,0.019995380256544477,229.70692838718296
ENSG00000106415.12,0.25970737101258745,0.020062786939764203,230.48129636401117
ENSG00000189067.12,-0.2845797932751992,0.020099453689799877,230.902523988421
ENSG00000188107.14,-0.47494740666765267,0.020104285118059766,230.95802743627058
ENSG00000124299.13,-0.2985628657605348,0.020123124737329075,231.17445698243642
ENSG00000077063.10,-0.2944835309483218,0.0201264162929387,231.21227037327978
ENSG00000173145.11,0.3534065645472366,0.020140495175641024,231.37400857776407
ENSG00000099284.13,0.6107131999901987,0.02026678501640667,232.82482626847982
ENSG00000138160.5,0.6021529596371757,0.020271074055264005,232.8740987468729
ENSG00000256206.2,0.24455518298301815,0.02027461333393445,232.91475798023896
ENSG00000153904.19,0.16987810672612902,0.02030277955725862,233.23833155378705
ENSG00000269237.1,-0.3589442027738987,0.020302980066645854,233.24063500562758
ENSG00000165495.15,-0.48513032788796195,0.020359283196661637,233.8874453632489
ENSG00000083307.11,-0.14853049650974892,0.020365480061174678,233.9586349427747
ENSG00000111850.10,-0.28502601310780173,0.020397922234365776,234.33133062839403
ENSG00000137513.9,0.22027526202611059,0.02040832802158623,234.4508723119826
ENSG00000241316.6,-0.2306318142237802,0.02046478558108178,235.0994567554675
ENSG00000185650.9,-0.2299400462991743,0.02051708332210939,235.70025320439268
ENSG00000047188.15,0.32208479359843434,0.020613586263652773,236.80887899684305
ENSG00000224020.1,-0.3133867804191186,0.020630414501342873,237.00220179142693
ENSG00000080371.5,-0.2260068750924722,0.0206513561614015,237.24277958218042
ENSG00000170312.15,0.6787530459970483,0.020673650366680476,237.4988954124253
ENSG00000063322.13,0.33471458866693693,0.020682592668215174,237.6016245724559
ENSG00000137274.12,-0.369131562373624,0.02070889312845448,237.90376425968506
ENSG00000114529.12,-0.3250057064366243,0.02074193884492451,238.28339345049278
ENSG00000143995.19,-0.28156114029277557,0.020756816087398808,238.4543032120375
ENSG00000196090.12,-0.3569083137511666,0.02078909097829681,238.82507715867376
ENSG00000055163.19,0.358422447537015,0.02091154030726102,240.23177504981462
ENSG00000087269.15,0.5841118386134827,0.02099908323230996,241.23746817277683
ENSG00000136463.7,0.7456948405953168,0.021022352771961187,241.50478864429013
ENSG00000008018.8,0.22344483317358588,0.02102456447510348,241.53019668998877
ENSG00000105835.11,0.2309211264819515,0.021032801632961336,241.62482515945985
ENSG00000180879.13,0.33206628953621475,0.021043397385985804,241.74654917020493
ENSG00000204740.10,-0.1761743678927452,0.02104943789098466,241.81594249163174
ENSG00000169738.7,0.5047052518680224,0.021104037093591186,242.44317813117556
ENSG00000198157.10,0.27261206205099686,0.021106877842650883,242.47581265637334
ENSG00000186416.13,0.6525507342779924,0.02118874356601629,243.41628608639513
ENSG00000255468.6,-0.5560368406296399,0.021231297748966194,243.90514854012363
ENSG00000111640.14,0.19548044550881194,0.021237274382293374,243.9738081037863
ENSG00000184613.10,-0.3756737580377738,0.021297984173723684,244.67124218773768
ENSG00000180573.9,-0.29886695402861907,0.021317962766648664,244.90075626325986
ENSG00000116005.11,-0.37882499452180163,0.021336388521087223,245.11243133025002
ENSG00000198730.8,0.2368169565129583,0.021352886007822917,245.30195445786967
ENSG00000164879.6,-0.30320519418657366,0.02144717892875598,246.3851915335487
ENSG00000179918.18,-0.23510457896606685,0.021490124752669582,246.87855315866815
ENSG00000156966.6,-0.4985970480972206,0.02149856362923407,246.975498972641
ENSG00000167880.7,-0.4486781277189724,0.02150327590047985,247.0296335447125
ENSG00000166920.12,0.465170332686077,0.02168355389158624,249.10066710654272
ENSG00000253320.5,-0.35177898841759037,0.02168785031092616,249.15002437191976
ENSG00000187416.11,-0.25450878953624745,0.02187557004421415,251.30654866793216
ENSG00000175779.2,0.43470235276097124,0.021903429233823758,251.62659503816732
ENSG00000155660.10,0.4097064128812846,0.02194776851855683,252.13596474118086
ENSG00000168234.12,0.27756182131846296,0.022013614668595118,252.8924053128207
ENSG00000141385.9,-0.19893631035254344,0.02207768456088003,253.62844023538977
ENSG00000139629.15,-0.29894504936495103,0.022093502642597365,253.81015835815853
ENSG00000180370.10,0.14787114475842777,0.02210069636091273,253.89279979416543
ENSG00000185485.14,-0.2549649767677731,0.022145185825102855,254.4038947587816
ENSG00000140386.12,-0.12408388427345507,0.02214648331206025,254.41880028894815
ENSG00000114520.10,-0.2472407533060288,0.022194180982953286,254.96675113216733
ENSG00000130726.11,0.38341512410493106,0.02219581998799547,254.98558002209194
ENSG00000267629.3,-0.3260783672168346,0.022359601855942438,256.86710612106674
ENSG00000130810.19,0.7941454800363501,0.022370078109269997,256.98745731929375
ENSG00000144893.12,-0.36214261494710787,0.02240767010680898,257.41931418702154
ENSG00000198908.11,-0.5119286867382296,0.022445595100350577,257.8549965128274
ENSG00000101166.15,0.3922148634607452,0.02246167705292843,258.03974598404176
ENSG00000131626.17,0.18306732321918506,0.022507825377140824,258.5698979325938
ENSG00000226232.8,-0.3406378717108529,0.022630743947760577,259.9819864718735
ENSG00000147010.17,0.2029391632301456,0.02267161377697621,260.4514990699027
ENSG00000114023.15,0.26323292280990573,0.022698564028024316,260.76110355394337
ENSG00000196329.11,0.6387666501989413,0.022713158802239113,260.9287683201229
ENSG00000135018.13,-0.15993429035292728,0.022723142874876433,261.0434653465805
ENSG00000068724.15,-0.18955805656367364,0.022761856316867436,261.4882053681731
ENSG00000099785.10,-0.5917500237881392,0.022796161110309333,261.8822988352336
ENSG00000127980.15,-0.33989167459932723,0.0228114662135536,262.0581238613038
ENSG00000188229.5,0.3449716463120245,0.022824661148374843,262.2097072725302
ENSG00000284879.1,0.6375840719700543,0.02285367784909528,262.5430511304066
